Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_F7QD,1,,ID_0SDCQ0M6,12:15.9,1,4,23
ID_OAR6,1,,ID_FM2481L2,57:55.3,1,4,2
ID_WZ0H,1,,ID_T51I00H1,55:50.6,1,4,23
ID_Y1UE,1,count 10,ID_60OMC77A,46:32.7,1,4,23
ID_BARV,1,,ID_60OMC77A,28:42.5,1,4,23
ID_KU2G,1,,ID_60OMC77A,23:06.6,1,4,23
ID_MN35,1,,ID_T236LQHY,37:12.5,1,4,4
ID_WZ0H,1,,ID_KTIGWUO3,51:30.0,1,4,8
ID_Y1UE,1,count 10,ID_DOMN33XX,05:44.6,1,4,23
ID_BARV,1,,ID_DOMN33XX,04:45.0,1,4,23
ID_M3G0,1,,ID_ERCARZBJ,35:04.7,1,4,28
ID_F7QD,1,,ID_ERCARZBJ,14:47.9,1,4,28
ID_2MIC,1,,ID_MGAS4LER,35:23.9,1,4,2
ID_0W7H,1,count 10,ID_MGAS4LER,35:23.8,1,4,2
ID_0D02,1,,ID_MGAS4LER,35:23.9,1,4,2
ID_UB7R,1,count 10,ID_MGAS4LER,35:23.9,1,4,2
ID_20XL,1,,ID_SSNGH0PB,38:48.5,1,4,2
ID_BXIL,1,count 10,ID_SSNGH0PB,13:12.8,1,4,2
ID_BARV,1,,ID_QRKEM9KT,17:19.1,1,4,26
ID_Y1UE,1,,ID_QRKEM9KT,17:19.1,1,4,26
ID_UILN,1,,ID_VYPILJKH,25:42.8,1,4,26
ID_BARV,1,,ID_EMWATOK0,45:50.5,1,4,24
ID_1CTF,1,,ID_EMWATOK0,18:36.2,1,4,27
ID_JX23,1,,ID_AS86YZ4O,03:50.7,1,4,12
ID_0W7H,1,count 10,ID_QQF1886H,50:04.3,1,4,10
ID_BXIL,1,count 8,ID_QQF1886H,27:43.3,1,4,4
ID_GVGW,1,,ID_GSUHZ4WK,26:31.7,1,4,29
ID_KU2G,1,,ID_Y40PCCG2,24:16.3,1,4,13
ID_BXIL,1,count 7,ID_Y40PCCG2,15:30.8,1,4,13
ID_WZ0H,1,count 7,ID_Y40PCCG2,23:48.0,1,4,7
ID_6E1C,1,,ID_MTDCUKWC,36:51.2,1,4,4
ID_F7QD,1,,ID_WL23F4VO,07:31.4,1,4,13
ID_KU2G,1,,ID_WL23F4VO,17:33.8,1,4,13
ID_KU2G,1,count 10,ID_M4UKEVG6,24:59.2,1,4,5
ID_YCUK,1,,ID_KO0G10SE,46:52.1,1,4,29
ID_BXIL,1,,ID_KO0G10SE,36:19.6,1,4,15
ID_KU2G,1,count 10,ID_0SXRNUSA,59:52.8,1,4,20
ID_KU2G,1,,ID_Q6EP5QJT,52:16.2,1,4,27
ID_WZ0H,1,count 10,ID_Q6EP5QJT,00:49.2,1,4,25
ID_XZ71,1,,ID_Q6EP5QJT,39:30.5,1,4,28
ID_UB7R,1,count 10,ID_Q6EP5QJT,02:19.2,1,4,22
ID_F7QD,1,count 10,ID_Q6EP5QJT,26:03.3,1,4,27
ID_XZ71,1,,ID_036FJVLY,23:51.2,1,4,29
ID_KU2G,1,count 8,ID_036FJVLY,54:08.6,1,4,7
ID_WZ0H,1,,ID_036FJVLY,11:44.7,1,4,12
ID_L9R0,1,,ID_XGVVKRZO,17:50.0,1,4,12
ID_BXIL,1,count 10,ID_VAUZ3YJS,09:07.8,1,4,12
ID_51ZG,1,,ID_VAUZ3YJS,47:43.3,1,4,17
ID_XZ71,1,,ID_8W3OJ9C1,55:58.1,1,4,29
ID_KU2G,1,count 10,ID_8W3OJ9C1,52:28.7,1,4,11
ID_WZ0H,1,count 5,ID_8W3OJ9C1,45:43.8,1,4,12
ID_AL6C,1,,ID_8Y2NDW7V,49:37.4,1,4,8
ID_BARV,1,,ID_6FWB89V7,17:54.8,1,4,23
ID_Y1UE,1,count 10,ID_6FWB89V7,18:10.0,1,4,23
ID_BARV,1,,ID_9SWBFJ5T,50:52.3,1,4,9
ID_BXIL,1,,ID_G7WPZAKD,51:24.2,1,4,19
ID_BXIL,1,,ID_A8IJ0GHR,35:48.9,1,4,14
ID_WZ0H,1,,ID_CRBLI4NA,35:51.2,1,4,17
ID_6E1C,1,,ID_PD2GNGO4,44:15.4,1,4,19
ID_Y1UE,1,count 6,ID_BXCL59IN,39:53.0,1,4,23
ID_BARV,1,,ID_BXCL59IN,39:38.7,1,4,23
ID_BARV,1,,ID_5U5SC6E1,56:37.4,1,4,12
ID_BARV,1,,ID_TI67GFQG,08:08.0,1,4,23
ID_F7QD,1,,ID_L1SOFMRI,49:15.9,1,4,17
ID_BARV,1,,ID_RZPQWNK7,27:19.4,1,4,23
ID_Y1UE,1,,ID_RZPQWNK7,27:57.1,1,4,23
ID_WZ0H,1,,ID_EWUOP63H,39:38.4,1,4,15
ID_BXIL,1,count 8,ID_J4ZTRF30,51:39.8,1,4,11
ID_BXIL,1,,ID_VNJ7XY9G,21:51.1,1,4,17
ID_BARV,1,,ID_LK2XH0M4,28:06.8,1,4,23
ID_Y1UE,1,count 10,ID_LK2XH0M4,28:31.2,1,4,23
ID_BARV,1,,ID_254TVBQP,18:12.2,1,4,23
ID_BARV,1,,ID_75XPFK9L,50:08.9,1,4,18
ID_WZ0H,1,,ID_RH4D46WZ,04:08.5,1,4,25
ID_BARV,1,,ID_SJD8B05K,03:44.2,1,4,23
ID_Y1UE,1,count 10,ID_SJD8B05K,05:57.0,1,4,23
ID_JRC2,1,,ID_JKK24RQL,37:59.0,1,4,20
ID_WZ0H,1,count 10,ID_U7FKHHW1,10:49.5,1,4,9
ID_BARV,1,,ID_NI833K4J,56:01.5,1,4,23
ID_Y1UE,1,count 10,ID_NI833K4J,45:29.1,1,4,24
ID_BARV,1,,ID_71N5GY8Z,08:02.3,1,4,23
ID_OAR6,1,,ID_AIYPUNG5,16:18.9,1,4,2
ID_F7QD,1,,ID_43FVK82C,27:37.2,1,4,9
ID_BXIL,1,count 9,ID_DIHPPIWQ,06:16.9,1,4,17
ID_BXIL,1,,ID_TAVBCAPP,58:37.3,1,4,20
ID_BARV,1,,ID_KD6IFTVY,31:25.3,1,4,23
ID_Y1UE,1,,ID_KD6IFTVY,31:59.6,1,4,23
ID_BARV,1,,ID_FG3LCW21,07:34.8,1,4,23
ID_Y1UE,1,count 10,ID_FG3LCW21,09:59.0,1,4,23
ID_WOVD,1,,ID_1AR75HW7,13:18.8,1,4,13
ID_BXIL,1,,ID_863WW186,12:55.0,1,4,19
ID_GVGW,1,,ID_DY8ZN9TR,01:22.4,1,4,5
ID_XDNX,1,,ID_7LGHERRA,15:12.0,1,4,24
ID_F7QD,1,,ID_D240NPZH,06:43.4,1,4,30
ID_XZ71,1,,ID_L1IPJRQH,15:20.6,1,4,29
ID_WZ0H,1,count 8,ID_L1IPJRQH,18:11.7,1,4,28
ID_F7QD,1,,ID_TFBGJ8QS,00:53.2,1,4,21
ID_2MIC,1,count 10,ID_Q55WKUSE,18:26.7,1,4,24
ID_UB7R,1,count 10,ID_Q55WKUSE,31:16.8,1,4,25
ID_BARV,1,,ID_OAT2Z0FH,30:50.7,1,4,24
ID_Y1UE,1,count 8,ID_OAT2Z0FH,30:50.7,1,4,24
ID_BARV,1,,ID_URMEMPWE,33:38.1,1,4,24
ID_Y1UE,1,,ID_URMEMPWE,33:38.1,1,4,24
ID_WZ0H,1,,ID_KS0JAIRO,11:49.1,1,4,19
ID_BARV,1,,ID_12BX0AO4,03:58.0,1,4,24
ID_Y1UE,1,count 10,ID_12BX0AO4,04:48.1,1,4,24
ID_2MIC,1,count 6,ID_60139RGR,20:23.8,1,4,5
ID_XZ71,1,,ID_0QPF6Q8V,12:11.5,1,4,29
ID_WZ0H,1,,ID_0QPF6Q8V,59:42.4,1,4,12
ID_BARV,1,,ID_N5Q55V6H,18:48.3,1,4,24
ID_Y1UE,1,,ID_N5Q55V6H,17:53.1,1,4,24
ID_BXIL,1,count 6,ID_AV1EA0UV,21:52.1,1,4,23
ID_BARV,1,,ID_AZEN97C1,02:53.9,1,4,24
ID_G05Z,1,,ID_RCT3U964,02:58.0,1,4,16
ID_F7QD,1,,ID_16A5S0T6,07:09.1,1,4,8
ID_0W7H,1,,ID_16A5S0T6,07:38.4,1,4,8
ID_0D02,1,,ID_16A5S0T6,07:38.4,1,4,8
ID_2MIC,1,,ID_16A5S0T6,07:38.5,1,4,8
ID_UB7R,1,,ID_16A5S0T6,07:38.5,1,4,8
ID_BXIL,1,,ID_UAON3JD6,32:11.2,1,4,1
ID_L9R0,1,,ID_4U8FC40R,26:02.1,1,4,21
ID_L9R0,1,,ID_OKHSOQSY,38:18.7,1,4,13
ID_KU2G,1,,ID_OKHSOQSY,30:37.6,1,4,13
ID_WOVD,1,,ID_KNZHMLSX,43:21.9,1,4,16
ID_GVGW,1,,ID_6HIUOSWI,02:44.0,1,4,24
ID_KU2G,1,count 10,ID_028JJTDW,50:50.2,1,4,8
ID_BARV,1,,ID_PANFDU5H,24:33.4,1,4,24
ID_Y1UE,1,,ID_PANFDU5H,28:21.5,1,4,24
ID_BXIL,1,count 6,ID_NS2WO5HA,08:04.0,1,4,24
ID_YCUK,1,,ID_NS2WO5HA,34:25.7,1,4,29
ID_6E1C,1,,ID_V3A8P6PX,00:03.8,1,4,20
ID_WZ0H,1,,ID_WIVKARIT,45:53.8,1,4,12
ID_BXIL,1,count 8,ID_61N3RA1N,34:43.6,1,4,15
ID_YCUK,1,,ID_BJE0MYLV,30:26.5,1,4,29
ID_BXIL,1,,ID_BJE0MYLV,36:26.7,1,4,18
ID_BXIL,1,count 8,ID_XKACHNUY,39:24.4,1,4,14
ID_3AG0,1,,ID_84I5YJF4,38:55.4,1,4,5
ID_BXIL,1,,ID_NYAPWC8R,24:09.9,1,4,18
ID_YCUK,1,,ID_NYAPWC8R,37:44.3,1,4,29
ID_BXIL,1,,ID_L0JPPRRW,22:58.7,1,4,24
ID_KU2G,1,,ID_SPHAHZWH,20:43.5,1,4,20
ID_YCUK,1,,ID_K1K1GQ50,34:13.8,1,4,29
ID_BXIL,1,count 10,ID_K1K1GQ50,31:50.8,1,4,21
ID_GVGW,1,,ID_2CP12QAV,19:24.8,1,4,5
ID_AL6C,1,,ID_363UFUVW,35:57.4,1,4,5
ID_F7QD,1,,ID_363UFUVW,40:44.1,1,4,5
ID_BXIL,1,count 10,ID_16JFL1PK,27:14.1,1,4,24
ID_WPP3,1,,ID_ZUVTLGY7,48:16.3,1,4,16
ID_ZN92,1,,ID_ZUVTLGY7,48:16.3,1,4,16
ID_KU2G,1,count 6,ID_ZUVTLGY7,16:51.1,1,4,10
ID_WPP3,1,,ID_OCY5M91V,46:44.6,1,4,5
ID_GVGW,1,,ID_DTVUBZQ2,16:53.5,1,4,8
ID_BXIL,1,,ID_2LHVWF4A,27:35.2,1,4,2
ID_KHED,1,,ID_KGAWEMK3,24:30.5,1,4,5
ID_KU2G,1,,ID_P19E1Z9S,11:31.8,1,4,23
ID_XZ71,1,,ID_TJFU9VET,56:05.1,1,4,30
ID_BXIL,1,,ID_261UWMHW,11:21.7,1,4,21
ID_BXIL,1,,ID_GTZM0SZO,22:41.1,1,4,13
ID_WOVD,1,count 9,ID_7LS3MDFS,24:47.0,1,4,20
ID_BXIL,1,,ID_2SOUAJ0X,32:23.1,1,4,14
ID_BXIL,1,,ID_L6WYWZ4Y,59:09.4,1,4,14
ID_J883,1,,ID_J0HBK8KP,06:58.9,1,4,16
ID_Y4Y2,1,,ID_7QMWUSYZ,37:55.4,1,4,5
ID_WZ0H,1,count 10,ID_QQFF8S2L,50:39.8,1,4,18
ID_WZ0H,1,count 10,ID_RV1HON32,51:21.3,1,4,10
ID_WZ0H,1,,ID_NHOANVE8,35:18.1,1,4,23
ID_F7QD,1,,ID_34TKE5A6,12:55.4,1,4,25
ID_20XL,1,count 8,ID_7GXHFWNO,35:17.1,1,4,1
ID_0D02,1,,ID_5FTV5FR5,53:35.2,1,4,25
ID_UB7R,1,,ID_5FTV5FR5,53:35.2,1,4,25
ID_2MIC,1,,ID_5FTV5FR5,53:35.2,1,4,25
ID_0W7H,1,,ID_5FTV5FR5,53:35.2,1,4,25
ID_BXIL,1,,ID_ATVRWZ4F,01:27.3,1,4,14
ID_BXIL,1,,ID_ONT1F0VL,10:18.0,1,4,14
ID_9BU8,1,,ID_UFM9Q9YR,42:41.5,1,4,20
ID_3AG0,1,count 10,ID_G4PIU6QQ,04:49.4,1,4,1
ID_WZ0H,1,,ID_G4PIU6QQ,56:24.2,1,4,27
ID_BXIL,1,,ID_XS1XZRMC,36:04.2,1,4,14
ID_YCUK,1,,ID_XS1XZRMC,37:28.8,1,4,29
ID_WZ0H,1,,ID_3DAJMW97,33:30.5,1,4,26
ID_BXIL,1,count 7,ID_ABDVNRY5,19:45.4,1,4,11
ID_WZ0H,1,,ID_SGRKZSIL,33:59.8,1,4,8
ID_BXIL,1,count 9,ID_8MEPFJQ6,00:09.3,1,4,17
ID_WZ0H,1,,ID_M7UE50W7,06:52.7,1,4,22
ID_2MIC,1,count 10,ID_JNLEV28R,12:59.0,1,4,17
ID_BXIL,1,count 7,ID_X760RUDK,54:32.8,1,4,16
ID_I9BN,1,,ID_CGLLZ5WK,55:13.1,1,4,29
ID_BXIL,1,,ID_0T5SOMA5,57:59.5,1,4,29
ID_BARV,1,,ID_23DINXZM,52:26.7,1,4,25
ID_Y1UE,1,,ID_23DINXZM,59:49.6,1,4,25
ID_WZ0H,1,,ID_U5U9QW3H,30:56.3,1,4,22
ID_G05Z,1,,ID_10CM2KKX,12:18.4,1,4,25
ID_WZ0H,1,,ID_7VWU60VI,54:33.0,1,4,11
ID_F7QD,1,,ID_46DUH5D1,56:45.2,1,4,12
ID_F7QD,1,,ID_U6UYR3ZY,23:59.4,1,4,5
ID_BXIL,1,,ID_P8ZO72H4,09:02.6,1,4,25
ID_KU2G,1,count 10,ID_P8ZO72H4,58:07.3,1,4,24
ID_GVGW,1,,ID_WEG5S5Y3,41:33.8,1,4,6
ID_F7QD,1,,ID_4SX6IJJI,36:27.5,1,4,16
ID_F7QD,1,,ID_J0QJW7WQ,22:24.2,1,4,14
ID_Y4Y2,1,,ID_SRV5ERN4,11:47.1,1,4,25
ID_KHED,1,,ID_0RFOJNNC,51:11.4,1,4,6
ID_BARV,1,,ID_TDWETOFX,23:44.0,1,4,18
ID_I9BN,1,,ID_ENPC3PW0,23:23.0,1,4,25
ID_BXIL,1,,ID_ENPC3PW0,28:59.0,1,4,10
ID_F7QD,1,,ID_MIGBAORY,04:25.2,1,4,21
ID_BXIL,1,,ID_GY3IDY0H,33:23.0,1,4,13
ID_WZ0H,1,,ID_3JBEYA2D,02:23.4,1,4,9
ID_F7QD,1,,ID_Z4K83WJE,30:24.9,1,4,16
ID_WZ0H,1,,ID_JRCVF4HR,55:13.5,1,4,15
ID_BXIL,1,count 6,ID_J55FKTZT,01:27.3,1,4,7
ID_BXIL,1,count 6,ID_8DUKV38Y,44:32.7,1,4,8
ID_KU2G,1,,ID_UUYR87IO,48:17.1,1,4,21
ID_WZ0H,1,,ID_ZPNYCMS9,50:47.4,1,4,26
ID_KU2G,1,,ID_5EMJ7TLY,15:19.9,1,4,12
ID_GVGW,1,,ID_AJF8RNPY,08:37.3,1,4,17
ID_WZ0H,1,count 6,ID_XDH7U2RF,35:51.2,1,4,10
ID_WZ0H,1,,ID_O1UZ861S,06:45.5,1,4,26
ID_F7QD,1,,ID_O1UZ861S,51:08.5,1,4,17
ID_BARV,1,,ID_YXG500EC,52:51.8,1,4,25
ID_Y1UE,1,,ID_YXG500EC,09:52.7,1,4,26
ID_WZ0H,1,,ID_0L1VD9QS,41:42.9,1,4,7
ID_BARV,1,,ID_GSZMNENE,49:01.6,1,4,26
ID_Y1UE,1,,ID_GSZMNENE,49:43.2,1,4,26
ID_UILN,1,,ID_M4ZZ65I1,37:46.3,1,4,8
ID_BXIL,1,count 10,ID_6U20JUPW,10:33.1,1,4,18
ID_BXIL,1,count 10,ID_WIASL75J,08:27.5,1,4,12
ID_51ZG,1,,ID_WIASL75J,47:43.1,1,4,17
ID_KU2G,1,,ID_8TR2N13Q,51:18.5,1,4,20
ID_2MIC,1,,ID_UXR6F1B8,27:55.3,1,4,29
ID_0D02,1,,ID_UXR6F1B8,27:55.3,1,4,29
ID_UB7R,1,,ID_UXR6F1B8,27:55.3,1,4,29
ID_1CTF,1,,ID_5SD5YEUB,54:21.8,1,4,18
ID_F7QD,1,,ID_VFJESQ2A,01:50.9,1,4,18
ID_F7QD,1,,ID_TXUSRW0U,45:24.6,1,4,1
ID_G5IQ,1,,ID_1I2YTAS9,50:39.5,1,4,29
ID_BARV,1,,ID_NRAXHPXA,21:29.8,1,4,26
ID_WZ0H,1,,ID_NRAXHPXA,23:46.2,1,4,26
ID_BXIL,1,,ID_L710VPRM,48:32.5,1,4,1
ID_BXIL,1,,ID_KXG63F7N,36:45.2,1,4,1
ID_OAR6,1,,ID_KXG63F7N,18:38.8,1,4,1
ID_2MIC,1,,ID_K6S7BZIR,58:53.6,1,4,17
ID_UB7R,1,count 10,ID_K6S7BZIR,58:53.6,1,4,17
ID_WZ0H,1,,ID_O1BT5V5E,43:51.0,1,4,17
ID_BARV,1,count 4,ID_65L8R8W0,20:56.7,1,4,26
ID_BARV,1,,ID_5JLUO5QF,32:57.7,1,4,26
ID_Y1UE,1,,ID_5JLUO5QF,33:17.3,1,4,26
ID_6E1C,1,,ID_DXGT1B0P,15:01.2,1,4,19
ID_BARV,1,,ID_B8NL3YBA,24:38.7,1,4,26
ID_Y1UE,1,,ID_B8NL3YBA,25:20.3,1,4,26
ID_WZ0H,1,,ID_6DRMNEX8,13:24.1,1,4,23
ID_WZ0H,1,,ID_EW0LTOU7,18:39.4,1,4,7
ID_BARV,1,,ID_TS7JLCUU,30:58.3,1,4,26
ID_Y1UE,1,,ID_TS7JLCUU,33:35.8,1,4,26
ID_BARV,1,,ID_B7P5XIYB,39:56.3,1,4,26
ID_Y1UE,1,,ID_B7P5XIYB,39:56.3,1,4,26
ID_BARV,1,,ID_XRT824SU,59:47.5,1,4,26
ID_Y1UE,1,,ID_XRT824SU,00:39.3,1,4,26
ID_9BU8,1,,ID_HZAF1ORW,51:43.6,1,4,26
ID_WZ0H,1,,ID_62I3PX1H,45:52.0,1,4,28
ID_BARV,1,,ID_PA1FXU1E,03:58.3,1,4,26
ID_BXIL,1,count 10,ID_SFZYBZ7U,56:01.5,1,4,4
ID_BXIL,1,count 7,ID_ZA3MUIEZ,00:17.7,1,4,18
ID_BXIL,1,,ID_4NHP7PDA,37:13.2,1,4,6
ID_BXIL,1,,ID_89LJ2QZL,01:04.6,1,4,6
ID_H3QQ,1,,ID_GS03UEEX,40:23.0,1,4,22
ID_Y4Y2,1,,ID_9OP8CSMW,44:53.5,1,4,18
ID_KU2G,1,,ID_P021KVS7,59:20.6,1,4,17
ID_BXIL,1,,ID_KOHUKP3T,22:29.9,1,4,11
ID_BXIL,1,,ID_N6CL8XP7,04:32.4,1,4,2
ID_WZ0H,1,,ID_MVNAS8ZQ,11:46.1,1,4,23
ID_BXIL,1,count 10,ID_04PFZ8EZ,08:59.7,1,4,10
ID_WZ0H,1,,ID_PIYBA76H,26:44.1,1,4,14
ID_BXIL,1,,ID_XEERPC2N,04:51.9,1,4,6
ID_BXIL,1,count 10,ID_9BEJLOBR,08:01.1,1,4,10
ID_BXIL,1,count 10,ID_0TTT48LU,05:23.7,1,4,20
ID_UILN,1,,ID_C7FNWJJ1,55:35.4,1,4,14
ID_BXIL,1,,ID_J56NTG7M,42:41.1,1,4,19
ID_G5IQ,1,,ID_WT7CSOWX,56:34.4,1,4,11
ID_7079,1,,ID_1CY5JAGU,23:17.7,1,4,11
ID_BARV,1,,ID_D8YKTFVO,34:07.4,1,4,26
ID_WZ0H,1,count 8,ID_PNADKFXR,18:46.4,1,4,8
ID_WOVD,1,count 9,ID_FZ6VGKH9,15:06.9,1,4,15
ID_BXIL,1,,ID_QO22WG95,56:33.1,1,4,26
ID_WOVD,1,,ID_Z78WJDUB,29:33.0,1,4,15
ID_UILN,1,count 10,ID_HH259MWK,55:21.9,1,4,26
ID_F7QD,1,,ID_CB9OSEHH,02:12.6,1,4,20
ID_BARV,1,,ID_657KWRV1,11:07.6,1,4,19
ID_F7QD,1,,ID_AA3OM38O,56:18.1,1,4,24
ID_BXIL,1,,ID_KWE4ANV5,40:27.2,1,4,22
ID_OAR6,1,,ID_D4RV47PC,30:49.6,1,4,1
ID_BARV,1,,ID_R7PMMANF,40:54.2,1,4,26
ID_WZ0H,1,,ID_FS2NHRAI,17:45.9,1,4,16
ID_WOVD,1,count 10,ID_8JCW8OTR,57:35.8,1,4,15
ID_KU2G,1,,ID_H8CQZGBG,46:05.6,1,4,23
ID_LSIO,1,,ID_4VCDHELW,08:12.8,1,4,6
ID_WZ0H,1,count 10,ID_CYPRXF8H,05:54.7,1,4,21
ID_LSIO,1,,ID_I2SGJT17,42:31.2,1,4,6
ID_WZ0H,1,,ID_OE8JSEMV,57:01.5,1,4,22
ID_1CTF,1,,ID_SW7JAVCD,08:48.7,1,4,9
ID_BXIL,1,count 10,ID_EL8Z1JR1,30:17.6,1,4,19
ID_BXIL,1,count 10,ID_XD0SYVJV,37:59.9,1,4,19
ID_WWVF,1,,ID_2P2FLOYA,46:34.1,1,4,19
ID_KU2G,1,,ID_04GIS1QZ,54:18.6,1,4,10
ID_WOVD,1,count 10,ID_N31G4ZP8,57:00.5,1,4,21
ID_MN35,1,,ID_JI20KUI7,08:05.8,1,4,15
ID_1CTF,1,count 10,ID_SNW6BVYG,48:15.7,1,4,6
ID_1CTF,1,,ID_8FGABM1W,19:12.2,1,4,6
ID_AL6C,1,,ID_29PRYLBQ,18:36.1,1,4,1
ID_WZ0H,1,,ID_29PRYLBQ,05:06.0,1,4,12
ID_WZ0H,1,count 6,ID_FQKN4YDQ,32:45.7,1,4,20
ID_WZ0H,1,count 10,ID_35QPCA7J,20:22.5,1,4,22
ID_WZ0H,1,count 10,ID_ANU7EYK1,34:33.1,1,4,30
ID_FZ48,1,,ID_N59HO47N,57:10.0,1,4,6
ID_XDNX,1,,ID_AO7FC8RK,56:14.1,1,4,11
ID_KU2G,1,,ID_AO7FC8RK,53:28.4,1,4,11
ID_2MIC,1,count 10,ID_IHZ4419W,34:37.8,1,4,8
ID_WZ0H,1,,ID_8G5MPG0D,40:45.0,1,4,16
ID_Y4Y2,1,,ID_EBWOQ9UI,52:28.8,1,4,21
ID_BXIL,1,count 8,ID_7PU38XWW,23:50.2,1,4,22
ID_Y4Y2,1,,ID_82Q7XSUA,27:22.2,1,4,1
ID_1CTF,1,,ID_PM8M3QU9,53:55.8,1,4,8
ID_BARV,1,,ID_YDDKLWG5,27:29.0,1,4,26
ID_BXIL,1,,ID_W05Y5EXZ,39:19.7,1,4,22
ID_D3SA,1,,ID_I5FYBDRX,01:45.7,1,4,11
ID_6E1C,1,,ID_I5FYBDRX,01:45.7,1,4,11
ID_KU2G,1,count 9,ID_NNKGDGXG,26:31.2,1,4,21
ID_BXIL,1,,ID_155175XS,52:57.1,1,4,7
ID_1CTF,1,,ID_AN51LLNR,48:33.1,1,4,6
ID_KU2G,1,count 6,ID_Q11DJEVY,44:26.7,1,4,16
ID_BXIL,1,,ID_2UBRAIWI,54:04.6,1,4,26
ID_OAR6,1,count 8,ID_3YIFAN0N,37:49.2,1,4,1
ID_KU2G,1,,ID_3YIFAN0N,19:38.0,1,4,5
ID_WZ0H,1,,ID_K4S5D5LJ,50:36.2,1,4,14
ID_KU2G,1,,ID_NF29RMXO,23:59.9,1,4,17
ID_1CTF,1,,ID_NF29RMXO,20:31.0,1,4,16
ID_GVGW,1,,ID_D99PIX0K,58:22.8,1,4,9
ID_20XL,1,,ID_4XZEZAPW,31:23.9,1,4,7
ID_WZ0H,1,,ID_NW3R9CMI,30:16.2,1,4,17
ID_WZ0H,1,,ID_QDJ6MFE9,21:48.1,1,4,12
ID_WZ0H,1,,ID_Q9ZVIB9H,22:16.9,1,4,22
ID_WZ0H,1,,ID_X1MI1GZF,55:41.3,1,4,14
ID_KU2G,1,,ID_U1PV6K98,04:16.9,1,4,20
ID_WZ0H,1,,ID_W3LD0KPJ,59:33.0,1,4,8
ID_KU2G,1,,ID_XZC36UNL,10:51.6,1,4,15
ID_WZ0H,1,,ID_3JBCB5NZ,57:26.5,1,4,22
ID_KU2G,1,,ID_4277YCO2,10:09.4,1,4,2
ID_WZ0H,1,,ID_CZR2H51O,09:34.5,1,4,29
ID_KU2G,1,,ID_P9YKWVFN,30:36.5,1,4,11
ID_WZ0H,1,count 3,ID_39PBR6FN,04:11.2,1,4,13
ID_KU2G,1,count 3,ID_40LPUBOA,48:52.9,1,4,5
ID_BXIL,1,,ID_3AH5OCFL,44:00.5,1,4,9
ID_WZ0H,1,count 6,ID_MZZZXLF4,46:54.0,1,4,18
ID_KU2G,1,,ID_2YXKSD1Q,27:50.0,1,4,7
ID_GVGW,1,,ID_2YXKSD1Q,33:39.5,1,4,7
ID_DFKK,1,,ID_2YXKSD1Q,34:15.0,1,4,7
ID_44CX,1,,ID_2YXKSD1Q,46:23.3,1,4,7
ID_KU2G,1,,ID_KKUB5YS6,49:13.7,1,4,7
ID_WZ0H,1,,ID_KKUB5YS6,48:27.5,1,4,7
ID_KU2G,1,,ID_F482ZHLZ,51:43.8,1,4,1
ID_KU2G,1,,ID_YS4Y5W5O,59:13.6,1,4,16
ID_WZ0H,1,,ID_8AX7EUCY,24:49.8,1,4,21
ID_WZ0H,1,,ID_9JLLCWT7,57:56.6,1,4,19
ID_WZ0H,1,,ID_UBKWBHRA,26:50.8,1,4,20
ID_KU2G,1,,ID_CWHGRTV5,57:09.1,1,4,21
ID_FZ48,1,,ID_LF5TSYCQ,40:51.4,1,4,7
ID_WZ0H,1,,ID_KWHW91QY,47:21.7,1,4,8
ID_WZ0H,1,,ID_XBPGZ1TC,10:11.7,1,4,27
ID_F7QD,1,,ID_ELR0CKGC,05:01.5,1,4,5
ID_KU2G,1,,ID_20Z8RQFW,32:33.0,1,4,5
ID_BARV,1,,ID_41FIO5Y8,53:57.4,1,4,27
ID_WZ0H,1,,ID_SJHQXHBF,08:16.3,1,4,28
ID_WZ0H,1,,ID_H3V4YRQH,39:02.9,1,4,15
ID_WZ0H,1,count 8,ID_2ZM23WBM,23:17.5,1,4,9
ID_WZ0H,1,count 10,ID_HG6CIG32,07:48.9,1,4,12
ID_WZ0H,1,,ID_64YVBKX1,30:53.8,1,4,19
ID_WZ0H,1,,ID_CMBQL60L,24:33.4,1,4,11
ID_WZ0H,1,,ID_N2LH3FJS,56:40.6,1,4,14
ID_WZ0H,1,,ID_KU4X5N56,20:41.1,1,4,10
ID_WZ0H,1,,ID_1JT8ES9L,58:59.2,1,4,28
ID_WZ0H,1,,ID_2JSFQRQ8,32:49.6,1,4,20
ID_1CTF,1,count 6,ID_PZKXYUZP,47:23.2,1,4,29
ID_1CTF,1,,ID_YMJOY109,52:43.4,1,4,9
ID_WZ0H,1,,ID_OPHUXQXO,31:08.0,1,4,7
ID_KU2G,1,,ID_W88X1B2G,11:36.1,1,4,21
ID_WZ0H,1,count 10,ID_BQ9S485I,43:01.6,1,4,18
ID_WZ0H,1,,ID_TX23VD0S,59:30.5,1,4,29
ID_WZ0H,1,,ID_TMUU3RJW,32:10.9,1,4,15
ID_WZ0H,1,,ID_UQQUUSUJ,15:33.3,1,4,16
ID_1CTF,1,,ID_LN5JRQ2E,41:48.0,1,4,10
ID_1CTF,1,,ID_30BCT0YK,37:00.5,1,4,8
ID_WZ0H,1,,ID_6398WKL5,23:24.2,1,4,22
