FeatureX,FeatureY,User_ID,Countries_ID,Created At time,Created At Year,Created At Month,Month Name,Created At Day_of_month
0,0,ID_863WW186,,57:18.0,1,4,Apr,14
0,0,ID_KWHW91QY,,46:40.1,1,4,Apr,8
0,3,ID_420WW55P,,23:52.0,1,4,Apr,26
0,0,ID_BQ9S485I,,42:07.6,1,4,Apr,18
0,0,ID_3TVB1I4J,,41:53.1,1,4,Apr,25
0,1,ID_FG3LCW21,,03:49.2,1,4,Apr,23
0,3,ID_2NOOHW4L,,46:01.3,1,4,Apr,19
0,1,ID_P8RIZFOR,,39:31.3,1,4,Apr,28
0,0,ID_HW1QYU7W,,31:46.2,1,4,Apr,11
0,0,ID_NQTYAWQG,,30:15.7,1,4,Apr,20
0,0,ID_7PU38XWW,,23:07.2,1,4,Apr,22
1,0,ID_3Y0ASDZF,,20:40.5,1,4,Apr,28
0,0,ID_12BX0AO4,,02:15.3,1,4,Apr,24
0,3,ID_CB9OSEHH,,02:04.8,1,4,Apr,20
0,0,ID_XS1XZRMC,,32:50.8,1,4,Apr,14
0,0,ID_8DUKV38Y,,43:32.7,1,4,Apr,8
0,3,ID_NWU71502,,22:35.6,1,4,Apr,13
0,1,ID_HBK6KBH3,,08:15.6,1,4,Apr,18
1,0,ID_QRAABRMI,,56:41.1,1,4,Apr,12
0,0,ID_MJI7K1IC,,35:36.2,1,4,Apr,30
0,0,ID_D6BV83ZP,,06:48.5,1,4,Apr,23
0,3,ID_LSFO9CAR,,15:55.6,1,4,Apr,26
0,1,ID_K1K1GQ50,,30:29.0,1,4,Apr,21
0,3,ID_9VD9K1N0,,23:16.1,1,4,Apr,22
0,3,ID_6U20JUPW,,09:39.5,1,4,Apr,18
0,1,ID_NS2WO5HA,,04:27.2,1,4,Apr,24
0,3,ID_M6JSE1WR,,46:03.5,1,4,Apr,22
0,3,ID_8FGABM1W,,01:39.3,1,4,Apr,6
0,0,ID_BJE0MYLV,,33:10.5,1,4,Apr,18
0,0,ID_LY43TXLU,,51:43.0,1,4,Apr,21
0,0,ID_DUF9AWSX,,44:59.1,1,4,Apr,29
0,0,ID_028JJTDW,,49:04.9,1,4,Apr,8
0,0,ID_MOYO2T1P,,44:23.2,1,4,Apr,27
0,0,ID_Z8WURK9E,,37:23.9,1,4,Apr,10
0,0,ID_URMEMPWE,,32:21.0,1,4,Apr,24
0,0,ID_4OGC7OJE,,48:36.9,1,4,Apr,2
0,0,ID_39PBR6FN,,02:59.8,1,4,Apr,13
0,0,ID_N1AIFUN1,,09:22.9,1,4,Apr,4
0,0,ID_G4PIU6QQ,,03:45.5,1,4,Apr,1
0,0,ID_F50XW0EE,,17:41.2,1,4,Apr,6
0,3,ID_DVPSC660,,50:13.4,1,4,Apr,21
0,3,ID_BABOH1EP,,19:45.1,1,4,Apr,22
0,0,ID_VB8FPDMK,,09:26.5,1,4,Apr,29
0,3,ID_SZ7QOQWA,,00:54.6,1,4,Apr,15
1,3,ID_L1IPJRQH,,22:33.0,1,4,Apr,27
0,0,ID_7DNDFRTQ,,39:08.4,1,4,Apr,22
0,1,ID_2TA1YUDJ,,29:46.7,1,4,Apr,15
0,0,ID_AV1EA0UV,,15:55.5,1,4,Apr,23
0,0,ID_ZMF9J3ZV,,49:32.4,1,4,Apr,28
0,0,ID_WTNUBCKT,,55:31.8,1,4,Apr,16
0,0,ID_ANU7EYK1,,33:32.4,1,4,Apr,30
0,1,ID_JIS24EWG,,37:30.2,1,4,Apr,5
0,0,ID_NW3R9CMI,,29:20.5,1,4,Apr,17
0,1,ID_KFGSLPXO,,57:07.9,1,4,Apr,30
0,3,ID_CXHZFD8I,,32:28.7,1,4,Apr,19
0,1,ID_NYAPWC8R,,18:42.0,1,4,Apr,18
0,3,ID_XMTM5H0E,,58:00.5,1,4,Apr,14
0,0,ID_RV1HON32,,49:39.4,1,4,Apr,10
0,0,ID_CYPRXF8H,,04:34.9,1,4,Apr,21
0,3,ID_1NG9BESK,,53:43.5,1,4,Apr,22
0,0,ID_RVVYJ5PS,,43:13.0,1,4,Apr,26
0,0,ID_WX3WW9V2,,08:14.9,1,4,Apr,19
0,3,ID_7LS3MDFS,,23:25.1,1,4,Apr,20
0,0,ID_7GXHFWNO,,22:23.2,1,4,Apr,1
0,0,ID_ALQBIVHC,,27:40.8,1,4,Apr,26
0,3,ID_SLAAO28F,,07:19.1,1,4,Apr,22
0,0,ID_ANNW0CNG,,36:44.8,1,4,Apr,30
0,0,ID_2ZM23WBM,,22:26.2,1,4,Apr,9
0,0,ID_QT4YA0NA,,26:46.3,1,4,Apr,7
0,1,ID_U5U9QW3H,,22:36.1,1,4,Apr,22
0,0,ID_NNKGDGXG,,23:42.2,1,4,Apr,21
0,3,ID_ZUVTLGY7,,15:02.3,1,4,Apr,10
0,0,ID_XDH7U2RF,,34:18.6,1,4,Apr,10
0,3,ID_S774ZRDE,,52:54.7,1,4,Apr,21
0,3,ID_F9PSJK8N,,34:23.1,1,4,Apr,13
1,0,ID_SVNPGFWZ,,56:51.5,1,4,Apr,18
0,0,ID_YJ8SDVAW,,35:21.0,1,4,Apr,24
0,0,ID_DT5MXCC0,,59:08.3,1,4,Apr,14
0,3,ID_8IL6ENQZ,,52:47.9,1,4,Apr,19
0,0,ID_5DAIIW0J,,25:24.4,1,4,Apr,26
0,1,ID_UROM5TE6,,08:39.4,1,4,Apr,18
0,0,ID_35QPCA7J,,18:06.6,1,4,Apr,22
0,1,ID_IHZ4419W,,11:48.1,1,4,Apr,8
0,3,ID_DJ7WREN1,,16:39.9,1,4,Apr,5
0,1,ID_F5F9LUUN,,10:26.1,1,4,Apr,3
0,3,ID_5MOE6KE5,,53:32.1,1,4,Apr,5
0,3,ID_MFZ4J5NZ,,47:56.3,1,4,Apr,27
0,3,ID_XB8F2K89,,34:44.7,1,4,Apr,19
0,1,ID_US6Y1TKT,,18:28.7,1,4,Apr,5
0,1,ID_2ZISW2SN,,18:44.2,1,4,Apr,19
0,1,ID_FQKN4YDQ,,24:50.5,1,4,Apr,20
0,0,ID_JS9RG3OZ,,47:27.9,1,4,Apr,10
0,1,ID_LVA6HAGU,,19:33.1,1,4,Apr,12
0,1,ID_MSUIUZGP,,09:51.1,1,4,Apr,7
0,3,ID_PZKXYUZP,,46:45.1,1,4,Apr,29
0,1,ID_MDS0HXS9,,14:22.0,1,4,Apr,19
0,1,ID_C7FNWJJ1,EOMO,17:40.4,1,4,Apr,14
0,1,ID_YP9R612P,EOMO,43:03.6,1,4,Apr,19
0,0,ID_W4Q3L1XK,EOMO,48:02.9,1,4,Apr,21
1,1,ID_M1NG4XTO,EOMO,40:26.7,1,4,Apr,14
0,0,ID_PRS6FCKQ,EOMO,00:27.2,1,4,Apr,20
0,3,ID_P9ITT9HH,EOMO,42:45.2,1,4,Apr,19
1,1,ID_JNLEV28R,EOMO,04:16.9,1,4,Apr,17
1,0,ID_MW7W034B,EOMO,08:58.6,1,4,Apr,14
1,0,ID_0ZTV3N79,EOMO,25:24.6,1,4,Apr,14
1,1,ID_5VK18J66,EOMO,36:25.9,1,4,Apr,14
1,0,ID_ANYG0XSG,EOMO,29:51.5,1,4,Apr,10
0,3,ID_OFBP42HC,EOMO,09:17.8,1,4,Apr,21
0,0,ID_UUXTASVU,EOMO,16:53.6,1,4,Apr,14
0,0,ID_EEXRAWO9,EOMO,17:13.6,1,4,Apr,15
1,1,ID_ALKTKYMU,EOMO,19:26.0,1,4,Apr,14
0,0,ID_8B7ENE61,EOMO,33:30.3,1,4,Apr,26
1,1,ID_QF51J3ZR,EOMO,10:18.1,1,4,Apr,14
1,1,ID_8B2XT5YB,EOMO,19:09.2,1,4,Apr,14
1,0,ID_VHTEL7C8,EOMO,59:43.4,1,4,Apr,15
0,1,ID_7F7BH0MG,EOMO,02:03.1,1,4,Apr,15
1,0,ID_MBEMQAU8,QC4K,29:58.0,1,4,Apr,14
0,0,ID_3JBCB5NZ,GYYX,50:33.7,1,4,Apr,20
0,0,ID_TK1P9UH0,GYYX,43:14.4,1,4,Apr,23
0,1,ID_OQV3LB2B,GYYX,02:51.9,1,4,Apr,6
0,0,ID_HG6CIG32,GYYX,00:10.3,1,4,Apr,12
0,1,ID_G2TNSZ08,GYYX,21:09.7,1,4,Apr,26
0,1,ID_78ZB63JC,GYYX,29:19.7,1,4,Apr,28
1,0,ID_9B2RLZ38,GYYX,48:57.4,1,4,Apr,20
0,1,ID_BIY5GQ45,GYYX,28:32.2,1,4,Apr,12
0,0,ID_VYAE10S9,GYYX,30:10.3,1,4,Apr,29
0,0,ID_89FE9YT4,GYYX,33:40.6,1,4,Apr,20
1,0,ID_JGJ2XOCT,GYYX,03:43.1,1,4,Apr,26
0,0,ID_PAHLZD2Q,GYYX,39:04.9,1,4,Apr,22
0,1,ID_5C73X7JH,GYYX,32:04.7,1,4,Apr,20
0,1,ID_47G5KZON,GYYX,15:12.5,1,4,Apr,2
0,1,ID_IXQE9235,GYYX,58:06.4,1,4,Apr,5
0,0,ID_32O9ZEII,GYYX,55:10.2,1,4,Apr,27
1,0,ID_NRMRB6RL,GYYX,34:20.2,1,4,Apr,28
0,0,ID_1S5AT8QI,GYYX,53:12.6,1,4,Apr,21
0,0,ID_283RMNNG,GYYX,34:11.9,1,4,Apr,13
0,1,ID_DT9RDRX6,GYYX,38:42.1,1,4,Apr,22
0,0,ID_FNB6JNFF,GYYX,44:34.8,1,4,Apr,7
0,0,ID_J8C5W8EF,GYYX,44:12.9,1,4,Apr,20
0,1,ID_LVXG7ZLU,GYYX,15:43.3,1,4,Apr,12
0,1,ID_BVVWPXRE,GYYX,43:04.8,1,4,Apr,6
0,0,ID_XNARXHIM,GYYX,57:50.1,1,4,Apr,22
0,0,ID_W8MCT8YD,GYYX,53:27.8,1,4,Apr,21
0,3,ID_LS6XVK4E,GYYX,38:44.8,1,4,Apr,26
0,0,ID_8UR71IBC,GYYX,18:39.3,1,4,Apr,30
0,1,ID_4KRLWURP,GYYX,27:17.2,1,4,Apr,20
0,1,ID_HXUP13TF,GYYX,45:21.7,1,4,Apr,7
0,0,ID_CBYB0G4W,GYYX,52:17.1,1,4,Apr,9
0,1,ID_EDV65YYM,GYYX,30:25.3,1,4,Apr,10
0,0,ID_F1APGKT1,GYYX,09:06.9,1,4,Apr,19
0,1,ID_332HK7DL,GYYX,50:58.4,1,4,Apr,16
0,1,ID_IMWFZDDT,GYYX,35:25.6,1,4,Apr,30
0,0,ID_TZ26FHCU,GYYX,09:42.3,1,4,Apr,28
0,0,ID_HPV2LJ57,GYYX,16:26.7,1,4,Apr,22
0,0,ID_R22PA5UB,GYYX,31:29.9,1,4,Apr,14
0,1,ID_T7JMQRB8,GYYX,32:08.1,1,4,Apr,1
0,1,ID_CZIQZ3W4,GYYX,40:08.8,1,4,Apr,19
0,1,ID_MHOR9Q0Y,GYYX,29:08.1,1,4,Apr,18
0,1,ID_WAVXILN0,GYYX,26:07.1,1,4,Apr,3
0,1,ID_IV9X7SR0,GYYX,55:45.7,1,4,Apr,22
0,1,ID_BDVKYO9D,GYYX,05:42.0,1,4,Apr,3
0,1,ID_MIXZBBZA,GYYX,49:47.0,1,4,Apr,20
0,0,ID_5TTRXIBK,GYYX,35:10.6,1,4,Apr,27
0,3,ID_7M1FGZS9,GYYX,25:52.5,1,4,Apr,23
0,0,ID_3MX565D3,GYYX,06:11.3,1,4,Apr,29
0,0,ID_N5IKONOF,GYYX,40:41.0,1,4,Apr,19
1,0,ID_OA16QGUP,GYYX,12:57.6,1,4,Apr,20
0,1,ID_9XAT48FZ,GYYX,02:17.5,1,4,Apr,22
0,0,ID_7TEZ2MHH,GYYX,05:34.5,1,4,Apr,30
0,1,ID_OLUH2O8X,GYYX,15:49.1,1,4,Apr,14
0,1,ID_CBR4BT60,GYYX,04:00.3,1,4,Apr,1
0,1,ID_MHZNXQED,GYYX,17:23.0,1,4,Apr,29
0,0,ID_FYS5VEOP,GYYX,11:47.9,1,4,Apr,8
1,1,ID_YQYHS1WB,GYYX,22:13.2,1,4,Apr,20
0,1,ID_LEKHEVWC,GYYX,49:14.9,1,4,Apr,27
0,0,ID_6CC5HC00,GYYX,04:06.2,1,4,Apr,16
0,0,ID_F532DFJT,GYYX,16:57.9,1,4,Apr,23
0,0,ID_4VZST52R,GYYX,00:39.4,1,4,Apr,21
1,0,ID_QAA6E0U8,GYYX,42:10.6,1,4,Apr,5
0,1,ID_FIVIIS6Q,GYYX,08:57.1,1,4,Apr,9
0,1,ID_EO4HL3X5,GYYX,17:08.9,1,4,Apr,6
0,0,ID_5ZQH071T,GYYX,53:08.6,1,4,Apr,27
0,0,ID_RU160RAG,GYYX,25:37.2,1,4,Apr,22
0,1,ID_U07C4YAE,GYYX,40:32.4,1,4,Apr,30
0,0,ID_WAMYP7B1,GYYX,16:08.0,1,4,Apr,19
0,1,ID_TGXZDTIM,GYYX,42:13.9,1,4,Apr,28
0,0,ID_T3NERG4F,GYYX,42:00.4,1,4,Apr,13
0,0,ID_OF22TUDI,GYYX,01:59.0,1,4,Apr,26
0,1,ID_DCIOBT4K,GYYX,38:33.0,1,4,Apr,18
0,0,ID_W4G1S7RA,GYYX,49:49.3,1,4,Apr,23
0,1,ID_FHJVIR8D,GYYX,14:36.9,1,4,Apr,28
0,1,ID_QOSMOHFH,GYYX,36:29.5,1,4,Apr,12
0,0,ID_AWHTO0TF,GYYX,59:42.8,1,4,Apr,1
0,0,ID_7Q9WBLHU,GYYX,33:16.5,1,4,Apr,26
0,1,ID_T0HA92EU,GYYX,30:13.6,1,4,Apr,7
0,0,ID_R2Y7NG08,GYYX,36:24.1,1,4,Apr,2
1,0,ID_XQP0K56T,GYYX,29:19.7,1,4,Apr,28
0,1,ID_Z3AX8JKC,GYYX,20:02.1,1,4,Apr,24
0,0,ID_SYFU9745,GYYX,21:20.8,1,4,Apr,20
0,0,ID_99LRGQMS,GYYX,08:15.2,1,4,Apr,5
0,0,ID_OJ1YGE4U,GYYX,57:58.9,1,4,Apr,20
0,0,ID_38T9EXUY,GYYX,27:12.8,1,4,Apr,9
0,0,ID_YLYL0I2C,GYYX,27:53.0,1,4,Apr,9
1,1,ID_J8VFPO8C,GYYX,08:28.3,1,4,Apr,2
0,1,ID_XNAACH3O,GYYX,20:58.3,1,4,Apr,1
0,1,ID_L2R3HWJB,GYYX,54:21.5,1,4,Apr,17
0,0,ID_E35SYC9L,GYYX,11:56.1,1,4,Apr,2
0,0,ID_WNTH8A02,GYYX,54:11.2,1,4,Apr,21
0,0,ID_99LD9C1B,GYYX,28:08.7,1,4,Apr,1
0,0,ID_BGHAA6PW,GYYX,35:30.0,1,4,Apr,22
0,0,ID_LF8WJI44,GYYX,43:10.1,1,4,Apr,2
0,0,ID_3DAJMW97,GYYX,31:56.0,1,4,Apr,26
0,1,ID_GTVKVEUE,GYYX,42:30.6,1,4,Apr,2
0,0,ID_C71F52NG,GYYX,06:21.0,1,4,Apr,1
0,1,ID_003YJHQA,GYYX,30:32.3,1,4,Apr,12
0,1,ID_6LAB5TJB,GYYX,07:16.1,1,4,Apr,14
0,0,ID_AHDD6AAO,GYYX,37:14.6,1,4,Apr,21
1,0,ID_AEVTL8NZ,GYYX,08:40.1,1,4,Apr,19
0,1,ID_LFTA0A1Z,GYYX,23:27.3,1,4,Apr,17
1,0,ID_VBSQQF0P,G3F0,55:50.1,1,4,Apr,10
1,0,ID_KOHUKP3T,DYYF,54:04.0,1,4,Apr,9
1,0,ID_1Y7ME1HK,DYYF,55:08.1,1,4,Apr,22
0,1,ID_H4MA8YJ3,DYYF,15:04.6,1,4,Apr,5
0,0,ID_3SHWEW93,DYYF,48:23.4,1,4,Apr,7
0,0,ID_3YIFAN0N,DYYF,00:07.7,1,4,Apr,1
0,0,ID_0515GXRL,KWYA,52:22.8,1,4,Apr,9
0,0,ID_TFBGJ8QS,ZEWU,32:10.7,1,4,Apr,21
0,0,ID_GIVPV30J,ZEWU,36:25.9,1,4,Apr,9
1,0,ID_J56NTG7M,ZEWU,54:42.3,1,4,Apr,19
0,0,ID_XY1XBPUP,ZEWU,22:43.2,1,4,Apr,5
1,0,ID_CFBF2U93,ZEWU,33:36.7,1,4,Apr,8
1,1,ID_I2SGJT17,ZEWU,39:18.2,1,4,Apr,6
1,0,ID_4LMTP9PS,ZEWU,11:26.8,1,4,Apr,24
1,0,ID_DH5177KL,ZEWU,29:28.4,1,4,Apr,8
1,0,ID_AHDV09WH,ZEWU,23:50.8,1,4,Apr,26
1,0,ID_2D29C5JB,ZEWU,01:13.1,1,4,Apr,1
1,0,ID_05LLKT7G,ZEWU,28:17.6,1,4,Apr,20
1,0,ID_0T5SOMA5,ZEWU,11:48.0,1,4,Apr,29
1,1,ID_1QI72QPO,ZEWU,01:56.3,1,4,Apr,15
0,1,ID_QDJ6MFE9,0Q35,58:27.3,1,4,Apr,12
0,0,ID_TPSOBPQV,0Q35,44:37.1,1,4,Apr,8
1,0,ID_0QPF6Q8V,0Q35,02:30.1,1,4,Apr,12
1,0,ID_E7N1ZV5Z,0Q35,10:38.5,1,4,Apr,27
0,1,ID_NKRXKO9S,0FT1,12:17.9,1,4,Apr,26
0,1,ID_HFI35VDY,0FT1,08:52.2,1,4,Apr,30
0,0,ID_IHMPOZWV,0FT1,55:08.6,1,4,Apr,9
0,0,ID_2LFXRIFQ,0FT1,15:59.1,1,4,Apr,26
0,0,ID_K5K97NHQ,0FT1,45:34.1,1,4,Apr,5
0,0,ID_DNTWX6QA,0FT1,15:15.5,1,4,Apr,6
0,0,ID_0I7J6TKH,0FT1,39:57.9,1,4,Apr,22
0,3,ID_YYYFPEVI,0FT1,46:22.3,1,4,Apr,26
0,1,ID_K87MYV25,0FT1,03:22.7,1,4,Apr,26
0,0,ID_VM7LXJ20,0FT1,07:40.1,1,4,Apr,13
0,1,ID_8O61WMAA,0FT1,35:49.7,1,4,Apr,21
0,0,ID_691SJBIQ,0FT1,35:53.9,1,4,Apr,20
0,1,ID_VRQ6QNW5,0FT1,27:51.7,1,4,Apr,22
0,0,ID_E8IG6XF8,0FT1,10:58.4,1,4,Apr,12
0,0,ID_ZT27LY0Q,0FT1,33:37.2,1,4,Apr,6
0,0,ID_LUJTB0EY,0FT1,13:42.8,1,4,Apr,12
0,0,ID_6B70DZOC,0FT1,27:36.5,1,4,Apr,3
0,0,ID_79LAOQ1A,0FT1,10:55.4,1,4,Apr,14
0,1,ID_4J2EC9VB,0FT1,03:52.9,1,4,Apr,16
0,1,ID_570S93K8,0FT1,13:39.3,1,4,Apr,30
1,0,ID_CZ758N23,0FT1,38:27.5,1,4,Apr,15
0,0,ID_PG6JQEKR,0FT1,57:04.9,1,4,Apr,1
0,0,ID_42B2STK3,0FT1,04:04.8,1,4,Apr,19
0,1,ID_KTKX4RRC,0FT1,47:46.2,1,4,Apr,11
0,1,ID_6UJKYYGS,0FT1,22:44.2,1,4,Apr,16
0,1,ID_5CQ3GVLR,0FT1,26:38.8,1,4,Apr,20
0,0,ID_808OO2RT,0FT1,07:54.4,1,4,Apr,12
0,3,ID_84V7Q3A6,0FT1,52:37.0,1,4,Apr,2
0,0,ID_S8QAR2GS,0FT1,57:56.8,1,4,Apr,22
0,3,ID_VWDZ183X,0FT1,42:38.2,1,4,Apr,14
0,0,ID_Z99MVJ91,0FT1,37:25.9,1,4,Apr,28
0,0,ID_FVAGS0CI,0FT1,50:51.3,1,4,Apr,14
0,0,ID_1Z7TRFAH,0FT1,23:56.0,1,4,Apr,20
0,0,ID_AYCA7LB5,0FT1,58:54.0,1,4,Apr,20
0,0,ID_61V0FLAG,0FT1,01:10.4,1,4,Apr,7
0,0,ID_T6G5Z3N7,0FT1,03:01.3,1,4,Apr,14
0,3,ID_9IMB2GX9,0FT1,51:42.6,1,4,Apr,1
0,1,ID_7V1YDL0F,0FT1,10:41.7,1,4,Apr,2
1,0,ID_LB4X6C7U,0FT1,17:32.1,1,4,Apr,6
0,0,ID_PTBI02P0,0FT1,09:36.2,1,4,Apr,1
0,0,ID_7JLOJL9S,0FT1,16:49.5,1,4,Apr,19
0,1,ID_UDFYIFSJ,0FT1,28:23.6,1,4,Apr,28
1,3,ID_U27Z5G4Y,0FT1,30:22.2,1,4,Apr,28
0,1,ID_ACHNWHEA,0FT1,03:44.9,1,4,Apr,6
0,1,ID_U2B8CT6V,0FT1,01:08.6,1,4,Apr,30
0,0,ID_ES4GDNHF,0FT1,06:15.4,1,4,Apr,6
1,1,ID_0L1VD9QS,0FT1,17:00.1,1,4,Apr,7
0,0,ID_CHFTIP26,0FT1,06:57.2,1,4,Apr,27
0,1,ID_1DH1NOC6,0FT1,59:17.7,1,4,Apr,26
0,0,ID_NTFAULZJ,0FT1,16:21.6,1,4,Apr,13
0,1,ID_9GUYYI2S,0FT1,17:02.5,1,4,Apr,16
0,0,ID_GFFHGMMR,0FT1,28:49.3,1,4,Apr,1
0,1,ID_VJZSGC4O,0FT1,41:30.9,1,4,Apr,26
1,1,ID_Y40PCCG2,0FT1,21:52.8,1,4,Apr,7
0,0,ID_G7YBQWI9,0FT1,54:44.7,1,4,Apr,26
0,0,ID_Y69KFS7Q,0FT1,41:11.5,1,4,Apr,1
0,0,ID_9VI30HZG,0FT1,20:19.2,1,4,Apr,20
0,0,ID_O2VKRNQW,0FT1,52:56.7,1,4,Apr,17
0,0,ID_EWPEV2NR,0FT1,26:29.6,1,4,Apr,20
0,1,ID_RWDCCJZ7,0FT1,45:23.3,1,4,Apr,13
0,0,ID_N5QEDD73,0FT1,33:22.9,1,4,Apr,20
0,0,ID_S3W3VM2W,0FT1,44:16.1,1,4,Apr,5
0,0,ID_F8NMZGHU,0FT1,19:13.9,1,4,Apr,6
0,0,ID_BV2JPI02,0FT1,24:21.2,1,4,Apr,12
0,0,ID_AQX2OJFB,0FT1,02:21.9,1,4,Apr,3
0,0,ID_RCHJ8V2A,0FT1,42:45.6,1,4,Apr,9
0,0,ID_368RETQ0,0FT1,38:37.3,1,4,Apr,5
0,1,ID_Q5AOMJHR,0FT1,52:10.1,1,4,Apr,14
1,0,ID_Q11DJEVY,03GB,41:07.7,1,4,Apr,16
0,0,ID_TMUU3RJW,QTEJ,29:18.2,1,4,Apr,15
1,0,ID_IZST33SN,QTEJ,56:32.5,1,4,Apr,13
1,0,ID_KWDF4386,QTEJ,01:37.7,1,4,Apr,3
0,0,ID_YZI5UD3M,QTEJ,04:53.0,1,4,Apr,25
0,0,ID_5MFLWIWM,FLPN,34:31.6,1,4,Apr,1
0,0,ID_XFDG6JOE,N6EN,48:51.0,1,4,Apr,19
0,0,ID_VDWG70DF,N6EN,07:36.5,1,4,Apr,29
0,0,ID_SJHQXHBF,N6EN,53:14.8,1,4,Apr,28
1,0,ID_QFSPK5CC,N6EN,33:57.9,1,4,Apr,12
0,0,ID_UYCUV8Q9,H03V,16:54.7,1,4,Apr,28
0,1,ID_KYHQZBPC,H03V,33:11.5,1,4,Apr,29
1,0,ID_E9XQZKQP,H03V,21:55.2,1,4,Apr,6
0,0,ID_JCHOO9ZV,8CE7,02:22.4,1,4,Apr,15
0,0,ID_DIHPPIWQ,8CE7,05:31.3,1,4,Apr,17
1,0,ID_EWUOP63H,IFO5,30:27.3,1,4,Apr,15
0,1,ID_B26LFJJ4,IFO5,55:14.5,1,4,Apr,27
0,0,ID_0S3L3ICK,IFO5,40:06.0,1,4,Apr,3
0,0,ID_KS0JAIRO,S8Z3,06:56.3,1,4,Apr,19
1,0,ID_2FRY7CDK,S8Z3,05:51.1,1,4,Apr,19
0,0,ID_C4T3XFHS,S8Z3,39:13.0,1,4,Apr,5
1,0,ID_QQFF8S2L,S8Z3,36:45.7,1,4,Apr,18
0,0,ID_ENQ05UQC,1SUM,10:01.5,1,4,Apr,11
0,0,ID_4BIJUMYP,1SUM,52:38.9,1,4,Apr,14
1,1,ID_NWWAQV4U,1SUM,19:41.3,1,4,Apr,17
0,0,ID_G9VRW7TJ,1SUM,54:44.2,1,4,Apr,17
0,0,ID_P47BPLB3,1SUM,56:06.8,1,4,Apr,30
0,1,ID_TZY6RFNA,1SUM,52:47.3,1,4,Apr,26
0,0,ID_M2NEF3RB,1SUM,05:20.4,1,4,Apr,12
0,0,ID_J0ZARDRZ,1SUM,12:09.2,1,4,Apr,8
0,0,ID_3ROJRM7D,1SUM,28:26.0,1,4,Apr,26
0,0,ID_LBIENPS4,1SUM,55:50.2,1,4,Apr,3
0,0,ID_9TM3VV69,1SUM,01:33.0,1,4,Apr,3
0,0,ID_D86W2BFX,1SUM,10:09.4,1,4,Apr,13
0,1,ID_5FTV5FR5,41R1,49:38.1,1,4,Apr,25
1,3,ID_4FGTJQUD,41R1,48:30.5,1,4,Apr,26
0,0,ID_LIKY9B8Q,41R1,17:17.3,1,4,Apr,28
0,0,ID_E6PCJFKC,EGI9,10:16.2,1,4,Apr,29
0,0,ID_KJ7NFX8D,EGI9,43:07.2,1,4,Apr,12
0,0,ID_UNL4OUOZ,PG1A,53:59.0,1,4,Apr,22
0,0,ID_Q5KZCZD4,PG1A,59:05.9,1,4,Apr,15
0,1,ID_8C67U708,PG1A,29:55.4,1,4,Apr,14
0,0,ID_Z3JY7E16,PG1A,25:54.4,1,4,Apr,16
0,1,ID_KXXF3P2X,PG1A,24:59.2,1,4,Apr,30
0,1,ID_VWEZDOGL,PG1A,13:00.6,1,4,Apr,14
0,1,ID_BLDDW7N5,PG1A,51:06.7,1,4,Apr,5
0,0,ID_10ZYSNRN,FRRA,04:29.3,1,4,Apr,25
0,0,ID_6RCILKW6,FRRA,31:37.4,1,4,Apr,2
0,1,ID_KKT21L7K,FRRA,29:41.0,1,4,Apr,22
0,3,ID_C4LO7B05,FRRA,27:30.5,1,4,Apr,21
0,0,ID_CS7F1EEK,FRRA,22:43.6,1,4,Apr,26
0,0,ID_PEUBE4FT,FRRA,03:10.1,1,4,Apr,13
0,0,ID_5UB4C3YS,F7QA,41:41.3,1,4,Apr,5
0,1,ID_2SOUAJ0X,F7QA,44:21.7,1,4,Apr,14
0,1,ID_ONT1F0VL,F7QA,02:20.1,1,4,Apr,12
0,1,ID_L6WYWZ4Y,F7QA,52:49.4,1,4,Apr,14
0,0,ID_XKACHNUY,F7QA,33:46.7,1,4,Apr,14
0,0,ID_HMEUTN33,JL83,18:18.2,1,4,Apr,16
0,0,ID_N5MRWNMC,JL83,40:14.6,1,4,Apr,21
0,0,ID_76WTO667,JL83,17:32.4,1,4,Apr,12
0,1,ID_HC6N0QVQ,JL83,21:52.6,1,4,Apr,15
0,0,ID_7MIDQA2A,JL83,15:05.9,1,4,Apr,27
0,0,ID_4QM2Y5SH,JL83,34:49.5,1,4,Apr,24
0,1,ID_E0VU05W5,JL83,30:57.9,1,4,Apr,13
0,0,ID_Z9IZ6SZ5,JL83,25:37.1,1,4,Apr,22
0,0,ID_ON6UEFBW,JL83,52:09.5,1,4,Apr,4
0,0,ID_5FZN2LX3,JL83,48:29.5,1,4,Apr,19
0,0,ID_5P1GCL84,JL83,43:47.5,1,4,Apr,21
0,0,ID_1WQX3ER7,JL83,48:45.9,1,4,Apr,25
0,0,ID_FTN10E3Y,JL83,08:52.8,1,4,Apr,13
0,0,ID_PCO62KZ4,JL83,15:29.5,1,4,Apr,20
0,0,ID_HHNXN9Z6,JL83,03:36.4,1,4,Apr,27
0,0,ID_6MEVSG8P,JL83,17:18.5,1,4,Apr,21
0,0,ID_FTZ49R8Q,JL83,34:54.8,1,4,Apr,27
0,0,ID_MLHQYQQJ,JL83,10:29.1,1,4,Apr,21
0,0,ID_XNOJ6QOV,JL83,31:59.3,1,4,Apr,22
1,0,ID_DSUUX561,O1II,49:56.9,1,4,Apr,22
0,0,ID_A2VKPHHI,O1II,09:52.9,1,4,Apr,22
